gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation,gene_id_clean,contrast,gene_name_gtf,gene_type,gene_name_final,regulation_strict
ENSMUSG00000057262.3,Rpl15-ps6,10304.093468547764,0.4043534317726421,0.09923416139756196,4.074740251521654,4.6065734532310776e-5,2.8005548270536437e-4,NO,ENSMUSG00000057262,Lac_24h_vs_M1_24h,Rpl15-ps6,processed_pseudogene,Rpl15-ps6,NS
ENSMUSG00000084013.2,Gm14270,2958.892613829391,0.34379223923396307,0.0843741163790868,4.074617358827551,4.609006603268195e-5,2.8010129051057e-4,NO,ENSMUSG00000084013,Lac_24h_vs_M1_24h,Gm14270,processed_pseudogene,Gm14270,NS
ENSMUSG00000066152.12,NA,5968.360346065207,0.2562370662513444,0.06290754420410823,4.0732327019469095,4.636505754806196e-5,2.816698359458948e-4,NO,ENSMUSG00000066152,Lac_24h_vs_M1_24h,Slc31a2,protein_coding,Slc31a2,NS
ENSMUSG00000031221.8,Igbp1,3176.873961098858,0.29289924708207865,0.0719167519647241,4.0727541091642845,4.6460466893044353e-05,2.821466663905345e-4,NO,ENSMUSG00000031221,Lac_24h_vs_M1_24h,Igbp1,protein_coding,Igbp1,NS
ENSMUSG00000044350.15,NA,6568.61300602148,-0.30337340570373406,0.07449866199682942,-4.072199386837918,4.6571285907516885e-5,2.827166959569536e-4,NO,ENSMUSG00000044350,Lac_24h_vs_M1_24h,Lacc1,protein_coding,Lacc1,NS
ENSMUSG00000051029.9,Serpinb1b,87.2075487427524,0.5974574031496784,0.14674247136760776,4.071468863659621,4.6717607759495704e-5,2.8350175654925415e-4,UP,ENSMUSG00000051029,Lac_24h_vs_M1_24h,Serpinb1b,protein_coding,Serpinb1b,UP
ENSMUSG00000025451.16,NA,1512.809573667189,-0.2566535297192089,0.06304799274812534,-4.07076448483509,4.685910568766858e-5,2.842569830656825e-4,NO,ENSMUSG00000025451,Lac_24h_vs_M1_24h,Paip1,protein_coding,Paip1,NS
ENSMUSG00000064281.8,Rpl19-ps1,10465.014900515596,0.39800214863777417,0.09778867297335105,4.0700230050799044,4.700849556608216e-5,2.84955896786618e-4,NO,ENSMUSG00000064281,Lac_24h_vs_M1_24h,Rpl19-ps1,processed_pseudogene,Rpl19-ps1,NS
ENSMUSG00000026579.9,F5,18.69610671332461,1.51440044605033,0.37208292692285494,4.070061635384617,4.700070137480906e-5,2.84955896786618e-4,UP,ENSMUSG00000026579,Lac_24h_vs_M1_24h,F5,protein_coding,F5,UP
ENSMUSG00000078193.3,Rpl35rt,9827.650299990702,0.49891877780676447,0.12261244219228384,4.069071367360482,4.7200888878450434e-5,2.859142836676496e-4,NO,ENSMUSG00000078193,Lac_24h_vs_M1_24h,Rpl35rt,protein_coding,Rpl35rt,NS
ENSMUSG00000017404.13,NA,41373.87344265176,0.4213202056294328,0.1035416444503696,4.069089378152414,4.719724070172097e-5,2.859142836676496e-4,NO,ENSMUSG00000017404,Lac_24h_vs_M1_24h,Rpl19,protein_coding,Rpl19,NS
ENSMUSG00000010057.9,Nprl2,493.0439519823025,0.35851602931570853,0.0881382195687949,4.067656813011459,4.748825062142039e-5,2.8755049650065593e-4,NO,ENSMUSG00000010057,Lac_24h_vs_M1_24h,Nprl2,protein_coding,Nprl2,NS
ENSMUSG00000028309.15,NA,1033.7377656920728,-0.3193746408513787,0.07853220008668614,-4.066798593428474,4.76634025567907e-5,2.8840163317744616e-4,NO,ENSMUSG00000028309,Lac_24h_vs_M1_24h,Rnf20,protein_coding,Rnf20,NS
ENSMUSG00000079083.4,Jrkl,158.8310007545406,-0.4913156888340986,0.12080902358539648,-4.066879064599024,4.764695340537163e-5,2.8840163317744616e-4,NO,ENSMUSG00000079083,Lac_24h_vs_M1_24h,Jrkl,protein_coding,Jrkl,NS
ENSMUSG00000046006.7,Gapt,304.1517136285238,-0.34732946741189547,0.08540820213190484,-4.066699201506176,4.768372674026086e-5,2.8841995905716e-4,NO,ENSMUSG00000046006,Lac_24h_vs_M1_24h,Gapt,protein_coding,Gapt,NS
ENSMUSG00000021713.10,NA,361.6691297432561,0.3497521621160904,0.08600658815219196,4.06657408031569,4.7709323862775024e-5,2.8847015400131846e-4,NO,ENSMUSG00000021713,Lac_24h_vs_M1_24h,Ppwd1,protein_coding,Ppwd1,NS
ENSMUSG00000022892.12,NA,45351.555865686714,0.2662782283565813,0.06548551533882264,4.066215665843895,4.778271993606406e-5,2.888092198817703e-4,NO,ENSMUSG00000022892,Lac_24h_vs_M1_24h,App,protein_coding,App,NS
ENSMUSG00000049988.6,Lrrc25,16283.339454309158,0.25839461452669527,0.06354839497402676,4.066107643352838,4.780486175520366e-5,2.8883836037310736e-4,NO,ENSMUSG00000049988,Lac_24h_vs_M1_24h,Lrrc25,protein_coding,Lrrc25,NS
ENSMUSG00000038068.16,NA,191.9488313384256,0.58412792940189,0.14366583716618822,4.065879132602616,4.785173261240803e-5,2.89016839204823e-4,UP,ENSMUSG00000038068,Lac_24h_vs_M1_24h,Rnf144b,protein_coding,Rnf144b,UP
ENSMUSG00000052248.19,NA,1041.129226890275,-0.3379047646977078,0.08311108448708147,-4.065700342897471,4.7888435342246654e-5,2.891337971641221e-4,NO,ENSMUSG00000052248,Lac_24h_vs_M1_24h,Zeb2os,lncRNA,Zeb2os,NS
ENSMUSG00000101316.2,Gm12663,83.89156947552624,-0.791565722218024,0.19473642008009015,-4.064805760999782,4.807248023525205e-5,2.901399494763167e-4,DOWN,ENSMUSG00000101316,Lac_24h_vs_M1_24h,Gm12663,processed_pseudogene,Gm12663,DOWN
ENSMUSG00000030187.16,NA,1502.1692443658271,0.3641444074882923,0.08962125373290558,4.063147884245589,4.8415334301834055e-5,2.921035147675053e-4,NO,ENSMUSG00000030187,Lac_24h_vs_M1_24h,Klra2,protein_coding,Klra2,NS
ENSMUSG00000078771.12,NA,7471.019235513697,-0.30201642127996114,0.07433931483592317,-4.062674265246483,4.851370510750965e-5,2.9259115601187375e-4,NO,ENSMUSG00000078771,Lac_24h_vs_M1_24h,Evi2a,protein_coding,Evi2a,NS
ENSMUSG00000039660.17,NA,652.7353497720663,-0.3171620123857824,0.07807031493137506,-4.062517394281968,4.854632900558407e-5,2.926820616403181e-4,NO,ENSMUSG00000039660,Lac_24h_vs_M1_24h,Spout1,protein_coding,Spout1,NS
ENSMUSG00000049848.8,Ceacam19,45.70752685516912,0.813473453257044,0.20026464972377803,4.06199224066282,4.8655694762304546e-5,2.932354050799388e-4,UP,ENSMUSG00000049848,Lac_24h_vs_M1_24h,Ceacam19,protein_coding,Ceacam19,UP
ENSMUSG00000015656.18,NA,136467.4181324857,0.26527685540689017,0.06532162109829749,4.0610880585418325,4.8844542498573125e-5,2.942671931742072e-4,NO,ENSMUSG00000015656,Lac_24h_vs_M1_24h,Hspa8,protein_coding,Hspa8,NS
ENSMUSG00000031104.3,Rab33a,48.95723403987824,0.7634320858223549,0.18799221776995848,4.060977070638893,4.886777128727681e-5,2.9430081400744966e-4,UP,ENSMUSG00000031104,Lac_24h_vs_M1_24h,Rab33a,protein_coding,Rab33a,UP
ENSMUSG00000024212.11,NA,826.5543468109598,-0.42632922328733025,0.10500301816015234,-4.060161610184251,4.903876137701119e-5,2.9522396560398506e-4,NO,ENSMUSG00000024212,Lac_24h_vs_M1_24h,Mllt1,protein_coding,Mllt1,NS
ENSMUSG00000121504.2,Ppp4r1l-ps,149.3924529010266,0.4549726348860324,0.11208951389455216,4.059011579923938,4.9280870041542435e-5,2.965744456199068e-4,NO,ENSMUSG00000121504,Lac_24h_vs_M1_24h,Ppp4r1l-ps,lncRNA,Ppp4r1l-ps,NS
ENSMUSG00000024346.7,Pfdn1,2445.407326439592,0.3975757795740343,0.09795765174456342,4.058649554102847,4.935731926411619e-5,2.96927365096826e-4,NO,ENSMUSG00000024346,Lac_24h_vs_M1_24h,Pfdn1,protein_coding,Pfdn1,NS
ENSMUSG00000082927.4,Gm5863,60.920374574081976,0.7914262157720647,0.19500961941628575,4.058395776275079,4.941097669930224e-5,2.9714296698072994e-4,UP,ENSMUSG00000082927,Lac_24h_vs_M1_24h,Gm5863,processed_pseudogene,Gm5863,UP
ENSMUSG00000002763.17,NA,905.1693532222182,-0.4194382396007123,0.10337172284628866,-4.057572303640592,4.95854684466532e-5,2.9808481319985175e-4,NO,ENSMUSG00000002763,Lac_24h_vs_M1_24h,Pex6,protein_coding,Pex6,NS
ENSMUSG00000089951.10,NA,180.7450931678023,-0.5036983453112439,0.1241788653951221,-4.056232465230994,4.987062573016354e-5,2.9969101069412873e-4,DOWN,ENSMUSG00000089951,Lac_24h_vs_M1_24h,Zfp968-ps,protein_coding,Zfp968-ps,DOWN
ENSMUSG00000099927.2,Gm8226,8210.669092110393,0.3603074341522887,0.08883152719276446,4.056076097514584,4.990400651916539e-5,2.9978357806685954e-4,NO,ENSMUSG00000099927,Lac_24h_vs_M1_24h,Gm8226,processed_pseudogene,Gm8226,NS
ENSMUSG00000000827.19,NA,2793.619975524686,0.3205244964880166,0.07902717489203502,4.055876942658133,4.9946552010224646e-5,2.9993111318779483e-4,NO,ENSMUSG00000000827,Lac_24h_vs_M1_24h,Tpd52l2,protein_coding,Tpd52l2,NS
ENSMUSG00000067147.8,Rpl7a-ps11,8210.934803705315,0.3603278556732452,0.08884303953881924,4.055780368880816,4.996719546146484e-5,2.9994706678019716e-4,NO,ENSMUSG00000067147,Lac_24h_vs_M1_24h,Rpl7a-ps11,processed_pseudogene,Rpl7a-ps11,NS
ENSMUSG00000053897.16,NA,287.37408573273626,-0.4495655357299038,0.11084951355561684,-4.055638327220462,4.9997572748092134e-5,3.000214189086666e-4,NO,ENSMUSG00000053897,Lac_24h_vs_M1_24h,Slc39a8,protein_coding,Slc39a8,NS
ENSMUSG00000021453.3,Gadd45g,549.7695893197892,0.5734305770451319,0.14140748595117242,4.055164217000051,5.009909359435201e-5,3.0052247653935757e-4,UP,ENSMUSG00000021453,Lac_24h_vs_M1_24h,Gadd45g,protein_coding,Gadd45g,UP
ENSMUSG00000044645.9,Gm7334,307.44541645369907,0.45325150136510733,0.11177430067743346,4.05506005063842,5.0121424820541826e-5,3.005483208584522e-4,NO,ENSMUSG00000044645,Lac_24h_vs_M1_24h,Gm7334,processed_pseudogene,Gm7334,NS
ENSMUSG00000089628.2,Gm9727,193.75581679053167,0.42324083456789713,0.10440068409627316,4.0540044179940935,5.0348264691143e-5,3.0180002228235106e-4,NO,ENSMUSG00000089628,Lac_24h_vs_M1_24h,Gm9727,processed_pseudogene,Gm9727,NS
ENSMUSG00000039206.14,NA,1020.4703603217348,-0.27206204270559947,0.0671130951388334,-4.053784766487058,5.0395586700734986e-5,3.0197513611981915e-4,NO,ENSMUSG00000039206,Lac_24h_vs_M1_24h,Daglb,protein_coding,Daglb,NS
ENSMUSG00000058886.10,NA,279.70783680389053,-0.45423595710950704,0.11209289520865293,-4.052317109518665,5.0712864226677254e-5,3.0376714218536996e-4,NO,ENSMUSG00000058886,Lac_24h_vs_M1_24h,Deaf1,protein_coding,Deaf1,NS
ENSMUSG00000024660.10,NA,2455.797424938813,0.29316928674602327,0.07234961595625981,4.052119460084816,5.075573637375979e-5,3.039147790911376e-4,NO,ENSMUSG00000024660,Lac_24h_vs_M1_24h,Incenp,protein_coding,Incenp,NS
ENSMUSG00000062647.17,NA,28614.58445820332,0.390149918539252,0.09629205171536352,4.0517354401433225,5.08391323842852e-5,3.043048713712634e-4,NO,ENSMUSG00000062647,Lac_24h_vs_M1_24h,Rpl7a,protein_coding,Rpl7a,NS
ENSMUSG00000041763.15,NA,3020.8326130522423,-0.4384177513486662,0.10823078429897848,-4.050767572168504,5.104989676557623e-5,3.0534723043857575e-4,NO,ENSMUSG00000041763,Lac_24h_vs_M1_24h,Tpp2,protein_coding,Tpp2,NS
ENSMUSG00000085795.9,Zfp703,1069.0897435537236,0.4755897893654784,0.11740671418928732,4.050788684867847,5.104529041032019e-5,3.0534723043857575e-4,NO,ENSMUSG00000085795,Lac_24h_vs_M1_24h,Zfp703,protein_coding,Zfp703,NS
ENSMUSG00000117515.2,Gm6883,1775.4783246731863,0.326953295634778,0.08072540484535025,4.050190844643504,5.117587928453778e-5,3.0599102292898963e-4,NO,ENSMUSG00000117515,Lac_24h_vs_M1_24h,Gm6883,processed_pseudogene,Gm6883,NS
ENSMUSG00000022982.11,NA,7249.885627797926,0.4097324917683418,0.10116664465821625,4.050074934802787,5.120123459963176e-5,3.0603289899048717e-4,NO,ENSMUSG00000022982,Lac_24h_vs_M1_24h,Sod1,protein_coding,Sod1,NS
ENSMUSG00000025899.15,NA,298.8696758516747,-0.508159605592024,0.1255040388228377,-4.048950219915595,5.144788538942987e-5,3.073969676654004e-4,DOWN,ENSMUSG00000025899,Lac_24h_vs_M1_24h,Alkbh8,protein_coding,Alkbh8,DOWN
ENSMUSG00000036241.4,Ube2r2,4303.9160756646,0.21546834792657987,0.05322195670974994,4.04848602432363,5.1550011746983865e-5,3.078652867017903e-4,NO,ENSMUSG00000036241,Lac_24h_vs_M1_24h,Ube2r2,protein_coding,Ube2r2,NS
ENSMUSG00000006289.15,NA,930.8100481051616,-0.37316198186663113,0.09217457950626784,-4.048426191532083,5.156318935944472e-5,3.078652867017903e-4,NO,ENSMUSG00000006289,Lac_24h_vs_M1_24h,Osgep,protein_coding,Osgep,NS
ENSMUSG00000053333.16,NA,618.6441150173747,-0.2991697797961049,0.07393480320161225,-4.046399893434504,5.2011351998241326e-5,3.104299591706057e-4,NO,ENSMUSG00000053333,Lac_24h_vs_M1_24h,Dis3l2,protein_coding,Dis3l2,NS
ENSMUSG00000037640.16,NA,289.01131507349606,-0.37786572676953784,0.09340711767295608,-4.045363310455091,5.224204103258464e-5,3.1169526878689857e-4,NO,ENSMUSG00000037640,Lac_24h_vs_M1_24h,Zfp60,protein_coding,Zfp60,NS
ENSMUSG00000116835.2,Gm49594,12747.154767175582,0.37662976624215094,0.09311795959900536,4.0446522654065316,5.24008426977964e-5,3.1253092018185003e-4,NO,ENSMUSG00000116835,Lac_24h_vs_M1_24h,Gm49594,transcribed_processed_pseudogene,Gm49594,NS
ENSMUSG00000117499.2,Gm50010,32.3436976068748,-1.173440284899388,0.2902050032938819,-4.043487436745122,5.266197928619621e-5,3.1397610531877295e-4,DOWN,ENSMUSG00000117499,Lac_24h_vs_M1_24h,Gm50010,TEC,Gm50010,DOWN
ENSMUSG00000001472.18,NA,8514.166980456266,0.17517359937138466,0.04332689248257156,4.043068619376499,5.2756172711390126e-5,3.143129461004436e-4,NO,ENSMUSG00000001472,Lac_24h_vs_M1_24h,Tcf25,protein_coding,Tcf25,NS
ENSMUSG00000049536.6,Tceal1,36.93380462691909,-1.1555608656551248,0.2858085738350735,-4.043128763246773,5.27426363439933e-5,3.143129461004436e-4,DOWN,ENSMUSG00000049536,Lac_24h_vs_M1_24h,Tceal1,protein_coding,Tceal1,DOWN
ENSMUSG00000057657.5,Rps18-ps3,6335.303759322697,0.44524992277181014,0.1101380364137647,4.042653539773515,5.284968300276133e-5,3.147576120550171e-4,NO,ENSMUSG00000057657,Lac_24h_vs_M1_24h,Rps18-ps3,processed_pseudogene,Rps18-ps3,NS
ENSMUSG00000024970.6,Spindoc,678.5983310127142,0.3857120799316718,0.09541835029077005,4.0423260175457285,5.292357895947392e-5,3.150851848369108e-4,NO,ENSMUSG00000024970,Lac_24h_vs_M1_24h,Spindoc,protein_coding,Spindoc,NS
ENSMUSG00000028256.17,NA,245.59478102582207,0.33859910937259885,0.08377305675573303,4.041861697369981,5.302850723600291e-5,3.155972115159117e-4,NO,ENSMUSG00000028256,Lac_24h_vs_M1_24h,Odf2l,protein_coding,Odf2l,NS
ENSMUSG00000045679.15,NA,3297.8710661385476,-0.20494234190371977,0.05071071448102526,-4.041401191071845,5.3132768325460504e-5,3.161049035302816e-4,NO,ENSMUSG00000045679,Lac_24h_vs_M1_24h,Slc66a3,protein_coding,Slc66a3,NS
ENSMUSG00000057572.16,NA,692.9936748603171,-0.3619209783009309,0.08955741301517375,-4.041217428194474,5.317442741980615e-5,3.1612718418990636e-4,NO,ENSMUSG00000057572,Lac_24h_vs_M1_24h,Zbtb8os,protein_coding,Zbtb8os,NS
ENSMUSG00000139678.1,ENSMUSG00000139678,2728.4096943795716,-0.6335864607863062,0.15677981710061423,-4.041250159002921,5.316700507195996e-5,3.1612718418990636e-4,DOWN,ENSMUSG00000139678,Lac_24h_vs_M1_24h,ENSMUSG00000139678,lncRNA,ENSMUSG00000139678,DOWN
ENSMUSG00000082516.2,Gm13342,957.8942459728058,0.348904221842183,0.08635137152437203,4.040517431083389,5.333340062311201e-5,3.1686251033203553e-4,NO,ENSMUSG00000082516,Lac_24h_vs_M1_24h,Gm13342,processed_pseudogene,Gm13342,NS
ENSMUSG00000038827.12,NA,294.5730008445806,-0.4657106421554734,0.11526048980270852,-4.040505492841742,5.333611576529286e-5,3.1686251033203553e-4,NO,ENSMUSG00000038827,Lac_24h_vs_M1_24h,Abitram,protein_coding,Abitram,NS
ENSMUSG00000033502.16,NA,132.66043067258568,-0.5732207124387428,0.14188383619446698,-4.0400705803660575,5.343511826934469e-5,3.1733761832606553e-4,DOWN,ENSMUSG00000033502,Lac_24h_vs_M1_24h,Cdc14a,protein_coding,Cdc14a,DOWN
ENSMUSG00000063611.6,Gm10134,172.5891884937005,-0.5758371129628741,0.14255052901899257,-4.039529820939164,5.3558458393982146e-5,3.179568715478983e-4,DOWN,ENSMUSG00000063611,Lac_24h_vs_M1_24h,Gm10134,lncRNA,Gm10134,DOWN
ENSMUSG00000030706.18,NA,1466.6493597780818,0.3617818676663691,0.08956583558618325,4.0392842348715705,5.361456238004994e-5,3.181766698397554e-4,NO,ENSMUSG00000030706,Lac_24h_vs_M1_24h,Mrpl48,protein_coding,Mrpl48,NS
ENSMUSG00000112892.2,Gm8613,14.509275269579328,1.7567827174363502,0.4350002681906012,4.038578469718534,5.377610411784023e-5,3.190218115507306e-4,UP,ENSMUSG00000112892,Lac_24h_vs_M1_24h,Gm8613,processed_pseudogene,Gm8613,UP
ENSMUSG00000015748.14,NA,1026.4235750005528,0.2477543344779312,0.06135441604102667,4.0380847942919385,5.388937489007391e-5,3.1958009091994044e-4,NO,ENSMUSG00000015748,Lac_24h_vs_M1_24h,Prpf3,protein_coding,Prpf3,NS
ENSMUSG00000031770.17,NA,1969.6475799472369,0.3235823814132776,0.08017779402207814,4.035810480445177,5.441412794994863e-5,3.225773187676301e-4,NO,ENSMUSG00000031770,Lac_24h_vs_M1_24h,Herpud1,protein_coding,Herpud1,NS
ENSMUSG00000024576.15,NA,7515.69816666348,-0.22250578292325604,0.05514021834325102,-4.035272068350269,5.453906270793026e-5,3.232030596010821e-4,NO,ENSMUSG00000024576,Lac_24h_vs_M1_24h,Csnk1a1,protein_coding,Csnk1a1,NS
ENSMUSG00000040591.19,NA,308.39294431880955,-0.30281400239214834,0.07504712431860447,-4.034984753134366,5.460584335069775e-5,3.234838521194443e-4,NO,ENSMUSG00000040591,Lac_24h_vs_M1_24h,Cstpp1,protein_coding,Cstpp1,NS
ENSMUSG00000028268.15,NA,8159.791989065321,0.43851670238658824,0.10871395934483216,4.033674286442348,5.491141866874644e-5,3.251785574289828e-4,NO,ENSMUSG00000028268,Lac_24h_vs_M1_24h,Gbp3,protein_coding,Gbp3,NS
ENSMUSG00000100862.2,Atp6-ps,41326.84684631063,-0.7483882872047727,0.185570702371534,-4.032901086435578,5.509247302227926e-5,3.2613492372010253e-4,DOWN,ENSMUSG00000100862,Lac_24h_vs_M1_24h,Atp6-ps,unprocessed_pseudogene,Atp6-ps,DOWN
ENSMUSG00000033454.7,Zbtb1,472.8043679060133,-0.32255719800974003,0.07999043553680217,-4.032447077517626,5.5199048215175645e-5,3.266498680043538e-4,NO,ENSMUSG00000033454,Lac_24h_vs_M1_24h,Zbtb1,protein_coding,Zbtb1,NS
ENSMUSG00000096755.3,Ftl1-ps2,17823.998988854448,0.38776933746730335,0.09617789133867152,4.03179287952831,5.535295982561031e-5,3.2744446897902714e-4,NO,ENSMUSG00000096755,Lac_24h_vs_M1_24h,Ftl1-ps2,processed_pseudogene,Ftl1-ps2,NS
ENSMUSG00000026821.17,NA,3197.3482804769433,0.4681116226008949,0.11612153571129356,4.031221424462853,5.5487737293197326e-5,3.2812535712814137e-4,NO,ENSMUSG00000026821,Lac_24h_vs_M1_24h,Ralgds,protein_coding,Ralgds,NS
ENSMUSG00000121784.1,ENSMUSG00000121784,2301.712468239965,0.4245891168712124,0.1053309835207611,4.030999262316053,5.554021802892116e-5,3.283192753811731e-4,NO,ENSMUSG00000121784,Lac_24h_vs_M1_24h,ENSMUSG00000121784,lncRNA,ENSMUSG00000121784,NS
ENSMUSG00000032892.15,NA,84.54817057702229,-0.7789854135627249,0.19330125995891412,-4.029903445680059,5.5799768397202514e-5,3.2973668950806134e-4,DOWN,ENSMUSG00000032892,Lac_24h_vs_M1_24h,Rangrf,protein_coding,Rangrf,DOWN
ENSMUSG00000027860.17,NA,52.82724974952285,-0.8022547734624511,0.19909629526884068,-4.029481173314464,5.590009235289877e-5,3.3021251862449163e-4,DOWN,ENSMUSG00000027860,Lac_24h_vs_M1_24h,Vangl1,protein_coding,Vangl1,DOWN
ENSMUSG00000082791.4,Gm4875,128.1204260211476,0.6594955742067744,0.16367544243015072,4.029288477336588,5.5945930040097955e-5,3.3024932012342426e-4,UP,ENSMUSG00000082791,Lac_24h_vs_M1_24h,Gm4875,processed_pseudogene,Gm4875,UP
ENSMUSG00000057894.11,NA,88.02626368448907,-0.7060250540723626,0.17522281835768394,-4.029298585023026,5.5943524782723885e-5,3.3024932012342426e-4,DOWN,ENSMUSG00000057894,Lac_24h_vs_M1_24h,Zfp329,protein_coding,Zfp329,DOWN
ENSMUSG00000001924.16,NA,21561.35270023842,0.25732094902444197,0.0638788328518914,4.028266290041066,5.618967952666148e-5,3.315708053031164e-4,NO,ENSMUSG00000001924,Lac_24h_vs_M1_24h,Uba1,protein_coding,Uba1,NS
ENSMUSG00000030967.16,NA,646.5848553582771,0.30509165611151745,0.07574378172633693,4.02794327346655,5.626691459155184e-5,3.318330066879276e-4,NO,ENSMUSG00000030967,Lac_24h_vs_M1_24h,Zranb1,protein_coding,Zranb1,NS
ENSMUSG00000033610.17,NA,150.7778088194206,-0.6291869182010766,0.15620664023458,-4.027914032695464,5.6273911184544214e-5,3.318330066879276e-4,DOWN,ENSMUSG00000033610,Lac_24h_vs_M1_24h,Pank1,protein_coding,Pank1,DOWN
ENSMUSG00000059495.15,NA,393.2444555512223,-0.5977815481834042,0.14846448633811707,-4.026427888094397,5.663059612919056e-5,3.338182471015842e-4,DOWN,ENSMUSG00000059495,Lac_24h_vs_M1_24h,Arhgef12,protein_coding,Arhgef12,DOWN
ENSMUSG00000034066.14,NA,45.13566331212081,-1.054190431662166,0.26186464121026115,-4.0257074295712805,5.680428084986534e-5,3.347237411492418e-4,DOWN,ENSMUSG00000034066,Lac_24h_vs_M1_24h,Farp2,protein_coding,Farp2,DOWN
ENSMUSG00000069117.5,Rps18-ps6,6177.2158459535685,0.44705821228785736,0.11107990751584934,4.024654163707052,5.7059105425346706e-5,3.361065496549211e-4,NO,ENSMUSG00000069117,Lac_24h_vs_M1_24h,Rps18-ps6,protein_coding,Rps18-ps6,NS
ENSMUSG00000009575.15,NA,747.8383779759995,-0.34953791502073195,0.08687120178210311,-4.023633929889323,5.7306970375913015e-5,3.3744740041974765e-4,NO,ENSMUSG00000009575,Lac_24h_vs_M1_24h,Cbx5,protein_coding,Cbx5,NS
ENSMUSG00000042626.14,NA,3418.004576483551,0.27141193014260906,0.067464071413646,4.023058858669925,5.744713251998363e-5,3.380340091401718e-4,NO,ENSMUSG00000042626,Lac_24h_vs_M1_24h,Shc1,protein_coding,Shc1,NS
ENSMUSG00000025613.14,NA,7591.411173587239,-0.18450152720145713,0.04586009212022033,-4.023139044679501,5.7427569317088824e-5,3.380340091401718e-4,NO,ENSMUSG00000025613,Lac_24h_vs_M1_24h,Cct8,protein_coding,Cct8,NS
ENSMUSG00000114135.2,Gm7252,1318.748142259179,0.3662545898899282,0.09104128538342872,4.022950558611002,5.747356480522959e-5,3.3807025280141397e-4,NO,ENSMUSG00000114135,Lac_24h_vs_M1_24h,Gm7252,processed_pseudogene,Gm7252,NS
ENSMUSG00000121044.2,Gm57169,611.1237627868265,0.5267208090513084,0.13095050022399174,4.02228940057769,5.763518051352725e-5,3.3881239368833835e-4,UP,ENSMUSG00000121044,Lac_24h_vs_M1_24h,Gm57169,lncRNA,Gm57169,UP
ENSMUSG00000083773.5,Gm13394,14425.195856349446,0.42157670946088177,0.10481069069679982,4.022268211936836,5.764036704808203e-5,3.3881239368833835e-4,NO,ENSMUSG00000083773,Lac_24h_vs_M1_24h,Gm13394,transcribed_processed_pseudogene,Gm13394,NS
ENSMUSG00000044072.15,NA,33.62158291955475,-1.046485328568172,0.2602120570243157,-4.021663486832136,5.778857753809166e-5,3.395398675725706e-4,DOWN,ENSMUSG00000044072,Lac_24h_vs_M1_24h,Eml6,protein_coding,Eml6,DOWN
ENSMUSG00000038274.14,NA,26916.76333313474,0.5315221177847178,0.13216692123313573,4.021597180486181,5.7804850326129046e-5,3.395398675725706e-4,UP,ENSMUSG00000038274,Lac_24h_vs_M1_24h,Fau,protein_coding,Fau,UP
ENSMUSG00000080962.2,Gm11453,26.23335471154772,0.9867431402447976,0.24546310094547424,4.019924528143182,5.8216788240782846e-5,3.4183914109270943e-4,UP,ENSMUSG00000080962,Lac_24h_vs_M1_24h,Gm11453,processed_pseudogene,Gm11453,UP
ENSMUSG00000021392.9,Nol8,258.8612176530674,-0.5235400359382636,0.13024922519993537,-4.0195251460008175,5.831555774082027e-5,3.4229857123756386e-4,DOWN,ENSMUSG00000021392,Lac_24h_vs_M1_24h,Nol8,protein_coding,Nol8,DOWN
ENSMUSG00000071369.12,NA,291.0285862235656,-0.5672863373045249,0.14115604949735194,-4.018859548170956,5.848051662791121e-5,3.4314605745497796e-4,DOWN,ENSMUSG00000071369,Lac_24h_vs_M1_24h,Map3k5,protein_coding,Map3k5,DOWN
ENSMUSG00000011008.14,NA,7404.755470791124,-0.3372718895755366,0.08393703163033595,-4.018153644757222,5.865594749197521e-5,3.440543722744209e-4,NO,ENSMUSG00000011008,Lac_24h_vs_M1_24h,Mcoln2,protein_coding,Mcoln2,NS
ENSMUSG00000113014.2,Selenok-ps8,352.81904118682525,0.3917910083407933,0.09751571052620936,4.017721926309416,5.87634834897261e-5,3.4456394186873154e-4,NO,ENSMUSG00000113014,Lac_24h_vs_M1_24h,Selenok-ps8,processed_pseudogene,Selenok-ps8,NS
ENSMUSG00000071302.11,NA,170.05728975517445,-0.511698953773573,0.12738684710119094,-4.016890011942128,5.8971230335265294e-5,3.4565686822657e-4,DOWN,ENSMUSG00000071302,Lac_24h_vs_M1_24h,Zfp1006,protein_coding,Zfp1006,DOWN
ENSMUSG00000084211.2,Gm11949,80.49685588893902,0.7255676897961684,0.1806328281519078,4.0168096642210775,5.8991331672633095e-5,3.4565686822657e-4,UP,ENSMUSG00000084211,Lac_24h_vs_M1_24h,Gm11949,processed_pseudogene,Gm11949,UP
ENSMUSG00000066057.10,NA,78.74479866579956,-0.9826976676353536,0.24466942205437825,-4.016430248553688,5.908634131945217e-5,3.460919662252141e-4,DOWN,ENSMUSG00000066057,Lac_24h_vs_M1_24h,Gm1976,lncRNA,Gm1976,DOWN
ENSMUSG00000028923.15,NA,8271.649436789763,0.19133514837442664,0.04764798729382474,4.015597703939616,5.929532727376101e-5,3.4719412837683943e-4,NO,ENSMUSG00000028923,Lac_24h_vs_M1_24h,Necap2,protein_coding,Necap2,NS
