gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation,gene_id_clean,gene_name_gtf,gene_type,gene_symbol,regulation_strict,abs_log2FC,rank_score
ENSMUSG00000032872.17,NA,6360.417405413814,0.30501860101417366,0.05399479575439591,5.649037036858149,1.6134909439994573e-8,2.402372766262049e-7,NO,ENSMUSG00000032872,Cyb5r4,protein_coding,Cyb5r4,NS,0.30501860101417366,2.0190278060288325
ENSMUSG00000024063.14,NA,1487.3795256665862,-0.4021483739998568,0.07119511638098987,-5.648538754369341,1.6181737581811014e-8,2.407195860073867e-7,NO,ENSMUSG00000024063,Lbh,protein_coding,Lbh,NS,0.4021483739998568,2.661614417635813
ENSMUSG00000020476.15,NA,8313.68251339069,-0.4065510621018577,0.07198499825105842,-5.6477192745626,1.6259038755951626e-8,2.416539485688497e-7,NO,ENSMUSG00000020476,Dbnl,protein_coding,Dbnl,NS,0.4065510621018577,2.690069549383401
ENSMUSG00000074671.7,Tspyl3,847.3357289578441,0.5548097329798498,0.098250159762148,5.646909219516574,1.6335803321758017e-8,2.423628613822391e-7,UP,ENSMUSG00000074671,Tspyl3,protein_coding,Tspyl3,UP,0.5548097329798498,3.6703626125464703
ENSMUSG00000116648.2,Rpl31-ps12,5221.955266398012,0.5091568570302292,0.09016550102298902,5.646914299299597,1.6335320843034313e-8,2.423628613822391e-7,UP,ENSMUSG00000116648,Rpl31-ps12,transcribed_processed_pseudogene,Rpl31-ps12,UP,0.5091568570302292,3.3683444627552963
ENSMUSG00000007038.6,Neu1,7744.255286432092,0.35111318203689523,0.06222333859707192,5.642789184144127,1.6731717239045363e-8,2.480161037140626e-7,NO,ENSMUSG00000007038,Neu1,protein_coding,Neu1,NS,0.35111318203689523,2.319285188155052
ENSMUSG00000020432.13,NA,6122.499950957986,0.3310031676528332,0.05866496035767747,5.642263552804309,1.6782893089143754e-8,2.4855375235751444e-7,NO,ENSMUSG00000020432,Tcn2,protein_coding,Tcn2,NS,0.3310031676528332,2.18613679378274
ENSMUSG00000107111.3,Gm40304,97.96539373880668,0.7088904778491671,0.12566895851866655,5.640935408435571,1.6912880441579794e-8,2.502566053627193e-7,UP,ENSMUSG00000107111,Gm40304,lncRNA,Gm40304,UP,0.7088904778491671,4.679821622584322
ENSMUSG00000045730.5,Adrb2,425.3613680962548,-0.45686421522242704,0.08099716600918166,-5.6404963004586834,1.69560712248152e-8,2.506732657313992e-7,NO,ENSMUSG00000045730,Adrb2,protein_coding,Adrb2,NS,0.45686421522242704,3.0157113346756237
ENSMUSG00000120965.2,Gm57005,21.830331811566584,1.2180840922867546,0.21602408340508764,5.6386495111408825,1.7138897467727328e-8,2.531516866003728e-7,UP,ENSMUSG00000120965,Gm57005,lncRNA,Gm57005,UP,1.2180840922867546,8.035236879721444
ENSMUSG00000025190.14,NA,2072.787397639709,0.420194694207056,0.07453251385379234,5.637736773931124,1.7229960991405316e-8,2.5427153052449117e-7,NO,ENSMUSG00000025190,Got1,protein_coding,Got1,NS,0.420194694207056,2.7710589007129833
ENSMUSG00000042305.13,NA,2221.477582721417,0.2750166525889651,0.0487839919858538,5.637436408826761,1.7260030954889047e-8,2.54490076219036e-7,NO,ENSMUSG00000042305,Tmem183a,protein_coding,Tmem183a,NS,0.2750166525889651,1.8135503284102046
ENSMUSG00000001467.6,Cyp51,2701.533151206014,-0.5651189151616494,0.10025881110435272,-5.636601002314448,1.7343932883838542e-8,2.5550125863152954e-7,DOWN,ENSMUSG00000001467,Cyp51,protein_coding,Cyp51,DOWN,0.5651189151616494,3.7256068911378315
ENSMUSG00000028356.5,Ambp,87.2690662635587,0.9654682568669116,0.17141896065770487,5.632213922908978,1.7791080660148246e-8,2.618570706872305e-7,UP,ENSMUSG00000028356,Ambp,protein_coding,Ambp,UP,0.9654682568669116,6.354649982017561
ENSMUSG00000094475.9,Gm11007,575.329782063631,-0.7437186112235978,0.13205089198417108,-5.632060488563359,1.780692016684516e-8,2.618590835117371e-7,DOWN,ENSMUSG00000094475,Gm11007,protein_coding,Gm11007,DOWN,0.7437186112235978,4.895105591310848
ENSMUSG00000027399.2,Il1a,7526.700815337998,0.9150368030798864,0.16248001962401307,5.631688162011105,1.7845413554321576e-8,2.621939351822613e-7,UP,ENSMUSG00000027399,Il1a,protein_coding,Il1a,UP,0.9150368030798864,6.02220249772037
ENSMUSG00000006342.16,NA,169.1599294648915,0.9275351042252148,0.16473557883266152,5.63044796271609,1.7974216641138708e-8,2.638539055524904e-7,UP,ENSMUSG00000006342,Susd2,protein_coding,Susd2,UP,0.9275351042252148,6.101916266675195
ENSMUSG00000040061.18,NA,617.7381182039525,-0.5358924207624268,0.09519720436077296,-5.629287376250381,1.80955687936833e-8,2.651684579995279e-7,DOWN,ENSMUSG00000040061,Plcb2,protein_coding,Plcb2,DOWN,0.5358924207624268,3.524284788859248
ENSMUSG00000130235.1,ENSMUSG00000130235,975.3723826689744,0.7705007402958375,0.13687106407663757,5.629391029388174,1.8084698438238104e-8,2.651684579995279e-7,UP,ENSMUSG00000130235,ENSMUSG00000130235,lncRNA,ENSMUSG00000130235,UP,0.7705007402958375,5.067181272998888
ENSMUSG00000035890.10,NA,1129.294340937815,0.5873747874272778,0.10444928384246004,5.623540591366908,1.8708277762834117e-8,2.739062686330305e-7,UP,ENSMUSG00000035890,Rnf126,protein_coding,Rnf126,UP,0.5873747874272778,3.8545871469131106
ENSMUSG00000099662.2,Ppp1r2-ps2,479.3868362142789,0.45610058427590133,0.08111581364809306,5.622831896313275,1.8785218340550082e-8,2.747914921465027e-7,NO,ENSMUSG00000099662,Ppp1r2-ps2,processed_pseudogene,Ppp1r2-ps2,NS,0.45610058427590133,2.9924744363522984
ENSMUSG00000050192.9,Eif5a2,346.86314202260843,-0.7302802528306075,0.12994174046141788,-5.6200590375149035,1.9089221642815164e-8,2.789937424325905e-7,DOWN,ENSMUSG00000050192,Eif5a2,protein_coding,Eif5a2,DOWN,0.7302802528306075,4.786552933031774
ENSMUSG00000030257.17,NA,188.9884059927211,0.7397859184848579,0.13164199984730932,5.619680036332862,1.9131142852905685e-8,2.793615921322726e-7,UP,ENSMUSG00000030257,Srgap3,protein_coding,Srgap3,UP,0.7397859184848579,4.848433589541557
ENSMUSG00000028973.19,NA,710.8734093448132,-0.5135090168669488,0.09138144377595343,-5.61940144134685,1.9162015151943673e-8,2.795675981398186e-7,DOWN,ENSMUSG00000028973,Abcb8,protein_coding,Abcb8,DOWN,0.5135090168669488,3.3652881022308176
ENSMUSG00000029385.15,NA,2077.797605442661,0.4280968697628532,0.07620831380125534,5.617456264408273,1.937892045346839e-8,2.824850327640201e-7,NO,ENSMUSG00000029385,Ccng2,protein_coding,Ccng2,NS,0.4280968697628532,2.8036083513292427
ENSMUSG00000033423.17,NA,945.6754791209772,-0.3444868279163739,0.06133907348357104,-5.616107455692834,1.9530722802314665e-8,2.844491995208728e-7,NO,ENSMUSG00000033423,Eri3,protein_coding,Eri3,NS,0.3444868279163739,2.255009150960969
ENSMUSG00000007458.15,NA,31266.709967902265,0.29373425357650274,0.05232186374174883,5.6139868225321905,1.9771727812463543e-8,2.877079694595481e-7,NO,ENSMUSG00000007458,M6pr,protein_coding,M6pr,NS,0.29373425357650274,1.9213298836299408
ENSMUSG00000078880.11,NA,519.0681155094248,-0.7229951256408667,0.12885797332566964,-5.610790756530078,2.0140417074841e-8,2.9281743255453225e-7,DOWN,ENSMUSG00000078880,Gm14308,protein_coding,Gm14308,DOWN,0.7229951256408667,4.723618574623552
ENSMUSG00000106181.2,Gm9523,101.10126497440616,-1.796018396894694,0.3202979780443085,-5.607336043333503,2.0546449476322812e-8,2.984604455288843e-7,DOWN,ENSMUSG00000106181,Gm9523,processed_pseudogene,Gm9523,DOWN,1.796018396894694,11.719223379648245
ENSMUSG00000056209.8,Npm3,627.2136324156274,-0.6417939611337286,0.11448749667024008,-5.6057995833579675,2.0729572320657167e-8,3.0085844039972053e-7,DOWN,ENSMUSG00000056209,Npm3,protein_coding,Npm3,DOWN,0.6417939611337286,4.185547756828149
ENSMUSG00000053841.16,NA,1661.3573264451984,-0.44401773544733403,0.07924181929963951,-5.603325862173308,2.1027736463850578e-8,3.04655545848108e-7,NO,ENSMUSG00000053841,Txlna,protein_coding,Txlna,NS,0.44401773544733403,2.893304332362381
ENSMUSG00000001844.11,NA,458.4382919733743,-0.41814596019492184,0.07462323201495938,-5.603428703156385,2.1015258244476393e-8,3.04655545848108e-7,NO,ENSMUSG00000001844,Zdhhc4,protein_coding,Zdhhc4,NS,0.41814596019492184,2.7247189055926686
ENSMUSG00000063314.6,H3f5,7886.062138466385,0.40239558701066536,0.07185259247755355,5.600293227225894,2.1398952017032198e-8,3.092693815996454e-7,NO,ENSMUSG00000063314,H3f5,processed_pseudogene,H3f5,NS,0.40239558701066536,2.6194596939238535
ENSMUSG00000106755.2,Tpi-rs11,2356.4061687378626,0.5432249858459645,0.09699978601611574,5.600269940345147,2.1401826958862485e-8,3.092693815996454e-7,UP,ENSMUSG00000106755,Tpi-rs11,processed_pseudogene,Tpi-rs11,UP,0.5432249858459645,3.536211631262608
ENSMUSG00000035473.11,NA,904.2887936749738,0.326987091474281,0.05838538775214298,5.600495330482398,2.1374016580259436e-8,3.092693815996454e-7,NO,ENSMUSG00000035473,Galm,protein_coding,Galm,NS,0.326987091474281,2.1285757950610162
ENSMUSG00000029587.17,NA,269.7619642623416,-0.49684189168323967,0.08875819842344898,-5.597701401203511,2.1721244727651443e-08,3.136134000678056e-7,NO,ENSMUSG00000029587,Zfp12,protein_coding,Zfp12,NS,0.49684189168323967,3.2312636042639755
ENSMUSG00000035183.15,NA,163.15893484657366,-1.0547863140529803,0.18852474658839544,-5.594948849637691,2.2068682273446692e-8,3.181134565436053e-7,DOWN,ENSMUSG00000035183,Slc24a5,protein_coding,Slc24a5,DOWN,1.0547863140529803,6.853387540233229
ENSMUSG00000017485.12,NA,1461.4804874934107,-0.5461603691318033,0.09761701510075496,-5.594930029033222,2.2071076350500795e-8,3.181134565436053e-7,DOWN,ENSMUSG00000017485,Top2b,protein_coding,Top2b,DOWN,0.5461603691318033,3.54863219109712
ENSMUSG00000025047.10,NA,636.67446558434,-0.5832503761527703,0.10425255761764796,-5.594590573901058,2.211430008331308e-8,3.184611987818039e-7,DOWN,ENSMUSG00000025047,Pdcd11,protein_coding,Pdcd11,DOWN,0.5832503761527703,3.7893447252967016
ENSMUSG00000028639.15,NA,19340.93545983684,0.30787199909750546,0.05505334169017479,5.5922490741820035,2.241469571215112e-8,3.2250859852962216e-7,NO,ENSMUSG00000028639,Ybx1,protein_coding,Ybx1,NS,0.30787199909750546,1.9985383676365487
ENSMUSG00000025785.6,Exosc7,294.16505320234296,-0.520652823512837,0.09311630040487144,-5.59142514521119,2.2521338333464552e-8,3.234847872944486e-7,DOWN,ENSMUSG00000025785,Exosc7,protein_coding,Exosc7,DOWN,0.520652823512837,3.3791129119334844
ENSMUSG00000020697.18,NA,750.3123842402757,-0.5326226162429423,0.09525583263433478,-5.591496095441818,2.251213577139124e-8,3.234847872944486e-7,DOWN,ENSMUSG00000020697,Lig3,protein_coding,Lig3,DOWN,0.5326226162429423,3.4567986159974113
ENSMUSG00000048240.16,NA,159.12920035589283,-0.6748264058891396,0.12070635278054478,-5.590645316871067,2.2622726492890463e-8,3.246614345916018e-7,DOWN,ENSMUSG00000048240,Gng7,protein_coding,Gng7,DOWN,0.6748264058891396,4.378657897820246
ENSMUSG00000015711.9,Prune1,1110.9430624014258,0.43496015048937914,0.07780855696834554,5.590132595137727,2.2689628466316473e-8,3.251834058985278e-7,NO,ENSMUSG00000015711,Prune1,protein_coding,Prune1,NS,0.43496015048937914,2.821965618169872
ENSMUSG00000032374.15,NA,441.7695484256765,0.8787595401303465,0.15720015805053675,5.590067790185317,2.2698098132998705e-8,3.251834058985278e-7,UP,ENSMUSG00000032374,Plod2,protein_coding,Plod2,UP,0.8787595401303465,5.70127908521394
ENSMUSG00000026833.19,NA,1597.2944027220813,0.4521134305155826,0.08089453085726393,5.588924562938917,2.2848017494284395e-8,3.269514636729831e-7,NO,ENSMUSG00000026833,Olfm1,protein_coding,Olfm1,NS,0.4521134305155826,2.9321892102680973
ENSMUSG00000025486.18,NA,349.5337308864376,0.496634632308372,0.08886203528856428,5.5888280151994705,2.2860722394021247e-8,3.269514636729831e-7,NO,ENSMUSG00000025486,Sirt3,protein_coding,Sirt3,NS,0.496634632308372,3.2209322086260865
ENSMUSG00000021716.15,NA,619.4747372153278,-0.4317311402320597,0.0772691914987955,-5.587364535046153,2.3054146352866034e-8,3.294352567098492e-7,NO,ENSMUSG00000021716,Srek1ip1,protein_coding,Srek1ip1,NS,0.4317311402320597,2.7985805162313637
ENSMUSG00000031824.16,NA,1182.9047186513717,-0.5082612574632402,0.09105892558630573,-5.581674220189539,2.3821426858795133e-8,3.401079745695784e-7,DOWN,ENSMUSG00000031824,6430548M08Rik,protein_coding,6430548M08Rik,DOWN,0.5082612574632402,3.2876285713475637
ENSMUSG00000032485.15,NA,775.759625099808,-0.44528417807665854,0.07978373458209508,-5.581139820153123,2.3894745294829873e-8,3.408552511347337e-7,NO,ENSMUSG00000032485,Scap,protein_coding,Scap,NS,0.44528417807665854,2.879844256706093
ENSMUSG00000022358.8,Fbxo32,74.0394325649701,0.8274236266755944,0.14825736641927065,5.580995040311501,2.391464642765881e-8,3.408552511347337e-7,UP,ENSMUSG00000022358,Fbxo32,protein_coding,Fbxo32,UP,0.8274236266755944,5.351304394952955
ENSMUSG00000014226.11,NA,3194.5142803123954,-0.405787194625718,0.07271306806344864,-5.5806639086062555,2.3960223588341785e-8,3.412132267798357e-7,NO,ENSMUSG00000014226,Cacybp,protein_coding,Cacybp,NS,0.405787194625718,2.62421529488009
ENSMUSG00000037905.14,NA,1065.7324688918857,0.5336909973324474,0.09563749257146474,5.580353300601737,2.4003052477918223e-8,3.415314873052596e-7,UP,ENSMUSG00000037905,Bri3bp,protein_coding,Bri3bp,UP,0.5336909973324474,3.451149792671379
ENSMUSG00000024486.7,Hbegf,56.082791020116424,0.8871872547921151,0.15905869604993225,5.577734992330166,2.4367049143411047e-8,3.464150993312214e-7,UP,ENSMUSG00000024486,Hbegf,protein_coding,Hbegf,UP,0.8871872547921151,5.731587367861372
ENSMUSG00000052406.15,NA,2140.0551327580147,0.2636696758810607,0.04727904149845472,5.576882853889467,2.448666455671898e-8,3.475230792747623e-7,NO,ENSMUSG00000052406,Rexo4,protein_coding,Rexo4,NS,0.2636696758810607,1.7030467470629964
ENSMUSG00000117679.2,Apbb3,186.2464026127512,0.666486188778545,0.11950757740008938,5.576936653541824,2.4479095828778316e-8,3.475230792747623e-7,UP,ENSMUSG00000117679,Apbb3,protein_coding,Apbb3,UP,0.666486188778545,4.304845189227336
ENSMUSG00000040648.16,NA,937.4385986501924,-0.7247592866287536,0.12998460588682237,-5.575731692872936,2.4649159316723667e-8,3.4953178636537746e-7,DOWN,ENSMUSG00000040648,Ppip5k2,protein_coding,Ppip5k2,DOWN,0.7247592866287536,4.679417990413293
ENSMUSG00000029762.7,Akr1b8,4698.20259827536,0.30840396636782136,0.05531542893177868,5.575369699260227,2.4700473292871893e-8,3.49961845906484e-7,NO,ENSMUSG00000029762,Akr1b8,protein_coding,Akr1b8,NS,0.30840396636782136,1.9910496233428834
ENSMUSG00000004127.13,NA,249.9396488420238,0.589419601690884,0.10578682502147302,5.571767576645215,2.5216769344444862e-8,3.569735531306982e-7,UP,ENSMUSG00000004127,Trmt10a,protein_coding,Trmt10a,UP,0.589419601690884,3.8002026960752477
ENSMUSG00000020366.19,NA,1830.6449031383536,-0.36808719139904006,0.06607394289277153,-5.570837387385711,2.535178661300724e-8,3.585804864788031e-7,NO,ENSMUSG00000020366,Mapk9,protein_coding,Mapk9,NS,0.36808719139904006,2.3724740966406777
ENSMUSG00000032593.6,Amigo3,89.43501471251835,-1.2287370880223314,0.22059980048551597,-5.5699827711449235,2.5476452645350817e-8,3.597781542560322e-7,DOWN,ENSMUSG00000032593,Amigo3,protein_coding,Amigo3,DOWN,1.2287370880223314,7.917939048150863
ENSMUSG00000020407.14,NA,2060.419492374214,0.6969152563012903,0.1251203078570416,5.569961169673296,2.547961142818266e-8,3.597781542560322e-7,UP,ENSMUSG00000020407,Upp1,protein_coding,Upp1,UP,0.6969152563012903,4.490897666319783
ENSMUSG00000083287.5,Idi1-ps1,536.3643139005779,-1.1174827023311675,0.20070455780271945,-5.567799329348495,2.5797667143594174e-8,3.6396099601233195e-7,DOWN,ENSMUSG00000083287,Idi1-ps1,processed_pseudogene,Idi1-ps1,DOWN,1.1174827023311675,7.195409832143424
ENSMUSG00000037979.14,NA,28.16259107536506,1.4403955830022948,0.25877724173116273,5.566160197729776,2.6041385333583692e-8,3.670888772805085e-7,UP,ENSMUSG00000037979,Ccdc92,protein_coding,Ccdc92,UP,1.4403955830022948,9.269275102157827
ENSMUSG00000029504.6,Ddx51,383.1199641543872,-0.6289431419352584,0.11299869690050376,-5.565932698224368,2.6075387723160233e-8,3.672577412765372e-7,DOWN,ENSMUSG00000029504,Ddx51,protein_coding,Ddx51,DOWN,0.6289431419352584,4.047267383569476
ENSMUSG00000101431.2,Gm7901,684.2441354640005,-0.8926476995184851,0.16040519212536705,-5.564955146968205,2.62219848363446e-8,3.690108178319684e-7,DOWN,ENSMUSG00000101431,Gm7901,processed_pseudogene,Gm7901,DOWN,0.8926476995184851,5.742367750246794
ENSMUSG00000024696.10,NA,8075.869217639072,0.31337158272766635,0.05631494435863517,5.564625629957048,2.6271580395022028e-8,3.693970275441714e-7,NO,ENSMUSG00000024696,Lpxn,protein_coding,Lpxn,NS,0.31337158272766635,2.015764775261552
ENSMUSG00000111964.2,Gm8942,5826.346473654296,0.6129376783786373,0.11018035080432946,5.563039815213153,2.6511537133327146e-8,3.724569445959254e-7,UP,ENSMUSG00000111964,Gm8942,processed_pseudogene,Gm8942,UP,0.6129376783786373,3.9405297042869143
ENSMUSG00000003199.17,NA,2617.840140589286,0.426650959656576,0.07670336518468625,5.562349952042997,2.6616586026256466e-8,3.736180038500444e-7,NO,ENSMUSG00000003199,Mpnd,protein_coding,Mpnd,NS,0.426650959656576,2.742329849191693
ENSMUSG00000019173.12,NA,21361.22397518026,0.2719519941995054,0.04890926863016572,5.560336554118371,2.6925491078281073e-8,3.7763623988344425e-7,NO,ENSMUSG00000019173,Rab5c,protein_coding,Rab5c,NS,0.2719519941995054,1.7467276254756927
ENSMUSG00000021458.19,NA,2894.0122747310656,0.3325803845985112,0.05985685394230809,5.5562623608494794,2.7561251302884865e-8,3.862280896864773e-7,NO,ENSMUSG00000021458,Aopep,protein_coding,Aopep,NS,0.3325803845985112,2.13288993684112
ENSMUSG00000030880.15,NA,430.9121830378986,-0.47216542769209213,0.08498539202787846,-5.5558422032954065,2.7627637603167124e-8,3.8683332046214515e-7,NO,ENSMUSG00000030880,Polr3e,protein_coding,Polr3e,NS,0.47216542769209213,3.0277495318323147
ENSMUSG00000007033.5,Hspa1l,373.950243664063,0.6174021746302129,0.11118897591472952,5.55272831277533,2.8124501975289953e-8,3.934598950838383e-7,UP,ENSMUSG00000007033,Hspa1l,protein_coding,Hspa1l,UP,0.6174021746302129,3.954522377426108
ENSMUSG00000062014.15,NA,4373.102290812355,-0.5652576336501599,0.10183217525347824,-5.550874585985559,2.8424395406213444e-8,3.973220601793926e-7,DOWN,ENSMUSG00000062014,Gmfb,protein_coding,Gmfb,DOWN,0.5652576336501599,3.618133462774334
ENSMUSG00000079445.4,B3gnt7,38.0278986815746,-1.7367034885189048,0.3128900207773312,-5.550523740592013,2.8481502846433248e-8,3.97786885650855e-7,DOWN,ENSMUSG00000079445,B3gnt7,protein_coding,B3gnt7,DOWN,1.7367034885189048,11.115509371978115
ENSMUSG00000026788.14,NA,683.6320521727832,0.4358358215559191,0.07858505337278927,5.546039645585211,2.9221259478563362e-8,4.075776751955781e-7,NO,ENSMUSG00000026788,Zbtb43,protein_coding,Zbtb43,NS,0.4358358215559191,2.7848992052089536
ENSMUSG00000097803.2,Rpl31-ps16,2831.665735232046,0.5427533996126122,0.0978643098763524,5.545978920184071,2.9231404385578763e-8,4.075776751955781e-7,UP,ENSMUSG00000097803,Rpl31-ps16,processed_pseudogene,Rpl31-ps16,UP,0.5427533996126122,3.4680800348387364
ENSMUSG00000020115.4,Tbk1,4265.798580751585,0.2619086111137075,0.04723641799099147,5.544633193051524,2.9457103234637173e-8,4.1038149836324937e-7,NO,ENSMUSG00000020115,Tbk1,protein_coding,Tbk1,NS,0.2619086111137075,1.672761119865919
ENSMUSG00000081721.4,Gm13882,130.87421715910247,0.7598298676996993,0.13704488807155835,5.544386794660681,2.9498610706069314e-8,4.1061672131420017e-7,UP,ENSMUSG00000081721,Gm13882,processed_pseudogene,Gm13882,UP,0.7598298676996993,4.852701599779978
ENSMUSG00000069662.6,Marcks,6506.364549392384,-0.6383674873154446,0.1151787963357188,-5.54240457119169,2.9834600465471114e-8,4.1494728720783674e-7,DOWN,ENSMUSG00000069662,Marcks,protein_coding,Marcks,DOWN,0.6383674873154446,4.0740658175257
ENSMUSG00000024170.16,NA,194.64535277008517,-0.687206845081635,0.12402962327854564,-5.540667035151,3.0132166669150114e-8,4.187366761456228e-7,DOWN,ENSMUSG00000024170,Telo2,protein_coding,Telo2,DOWN,0.687206845081635,4.383045802190392
ENSMUSG00000037022.4,Mmaa,203.87486275472608,0.5369798010146775,0.09693618973070955,5.539518341977509,3.033046795962013e-8,4.2114145186896363e-7,UP,ENSMUSG00000037022,Mmaa,protein_coding,Mmaa,UP,0.5369798010146775,3.4235533892781214
ENSMUSG00000042148.9,Cox10,523.2094491241284,-0.4665940447241286,0.08425980330234006,-5.5375638968667085,3.067078125966968e-8,4.255124361782459e-7,NO,ENSMUSG00000042148,Cox10,protein_coding,Cox10,NS,0.4665940447241286,2.9727115990880035
ENSMUSG00000034379.10,NA,90.13593918394776,-0.9089902677410304,0.16415438641482627,-5.537410772831663,3.0697599560520244e-8,4.255304823534793e-7,DOWN,ENSMUSG00000034379,Wdr5b,protein_coding,Wdr5b,DOWN,0.9089902677410304,5.791240010904165
ENSMUSG00000028293.15,NA,490.6279290963074,-0.5212888191572699,0.0941469224591659,-5.53697142233584,3.077467420096624e-8,4.262445738997617e-7,DOWN,ENSMUSG00000028293,Slc35a1,protein_coding,Slc35a1,DOWN,0.5212888191572699,3.3207876086958925
